r (km)   P (dyn/cm^2)   M/M_solar   rho (g/cm^3)   g_{tt}   g_{rr}   n_b (fm^{-3})   A_eq   M_n* (MeV, core)/A (crust)   Z_eq   M_p* (MeV, core)/Z (crust)   n_e (fm^{-3})   n_n(n_nf) (fm^{-3})   mu_n(mu_nf) (MeV)
12.5891576   6.60126527e+20   1.40002558   121815.81   -0.671569361   1.48906454   7.34437753e-11   56   56   26   26   3.40988957e-11   0   0
12.5891625   6.49789621e+20   1.40002558   120718.992   -0.671569425   1.48906426   7.27824983e-11   56   56   26   26   3.37918742e-11   0   0
12.5891674   6.3954609e+20   1.40002558   119625.219   -0.671569488   1.48906398   7.21230576e-11   56   56   26   26   3.34857053e-11   0   0
12.5891723   6.29395676e+20   1.40002558   118534.496   -0.671569552   1.4890637   7.14654556e-11   56   56   26   26   3.31803901e-11   0   0
12.5891771   6.19338118e+20   1.40002558   117446.821   -0.671569616   1.48906341   7.08096911e-11   56   56   26   26   3.2875928e-11   0   0
12.589182   6.09373156e+20   1.40002558   116362.195   -0.671569679   1.48906313   7.0155765e-11   56   56   26   26   3.25723195e-11   0   0
12.5891869   5.9950053e+20   1.40002558   115280.623   -0.671569743   1.48906285   6.95036801e-11   56   56   26   26   3.22695658e-11   0   0
12.5891918   5.89719978e+20   1.40002558   114202.11   -0.671569807   1.48906257   6.88534389e-11   56   56   26   26   3.19676681e-11   0   0
12.5891967   5.8003124e+20   1.40002558   113126.658   -0.671569871   1.48906228   6.82050438e-11   56   56   26   26   3.16666275e-11   0   0
12.5892016   5.70434054e+20   1.40002558   112054.273   -0.671569934   1.489062   6.75584972e-11   56   56   26   26   3.13664451e-11   0   0
12.5892064   5.60928159e+20   1.40002558   110984.957   -0.671569998   1.48906172   6.69138012e-11   56   56   26   26   3.1067122e-11   0   0
12.5892113   5.51513293e+20   1.40002558   109918.714   -0.671570062   1.48906144   6.62709579e-11   56   56   26   26   3.0768659e-11   0   0
12.5892162   5.42189194e+20   1.40002558   108855.548   -0.671570125   1.48906115   6.56299694e-11   56   56   26   26   3.04710572e-11   0   0
12.5892211   5.32955599e+20   1.40002558   107795.459   -0.671570189   1.48906087   6.49908363e-11   56   56   26   26   3.01743168e-11   0   0
12.589226   5.23812246e+20   1.40002558   106738.451   -0.671570253   1.48906059   6.43535605e-11   56   56   26   26   2.98784388e-11   0   0
12.5892309   5.14758871e+20   1.40002558   105684.528   -0.671570316   1.48906031   6.37181443e-11   56   56   26   26   2.95834242e-11   0   0
12.5892357   5.05795212e+20   1.40002558   104633.693   -0.67157038   1.48906002   6.30845902e-11   56   56   26   26   2.9289274e-11   0   0
12.5892406   4.96921004e+20   1.40002558   103585.95   -0.671570444   1.48905974   6.24529003e-11   56   56   26   26   2.89959894e-11   0   0
12.5892455   4.88135984e+20   1.40002558   102541.304   -0.671570507   1.48905946   6.18230769e-11   56   56   26   26   2.87035714e-11   0   0
12.5892504   4.79439887e+20   1.40002558   101499.757   -0.671570571   1.48905918   6.11951224e-11   56   56   26   26   2.84120211e-11   0   0
12.5892553   4.70832449e+20   1.40002558   100461.313   -0.671570635   1.48905889   6.05690389e-11   56   56   26   26   2.81213395e-11   0   0
12.5892602   4.62313405e+20   1.40002558   99425.9771   -0.671570699   1.48905861   5.99448288e-11   56   56   26   26   2.78315277e-11   0   0
12.589265   4.5388249e+20   1.40002558   98393.7521   -0.671570762   1.48905833   5.93224943e-11   56   56   26   26   2.75425867e-11   0   0
12.5892699   4.45539438e+20   1.40002558   97364.642   -0.671570826   1.48905805   5.87020378e-11   56   56   26   26   2.72545175e-11   0   0
12.5892748   4.37283984e+20   1.40002558   96338.6507   -0.67157089   1.48905776   5.80834615e-11   56   56   26   26   2.69673214e-11   0   0
12.5892797   4.29115861e+20   1.40002558   95315.7822   -0.671570953   1.48905748   5.74667679e-11   56   56   26   26   2.66809994e-11   0   0
12.5892846   4.21034803e+20   1.40002558   94296.0403   -0.671571017   1.4890572   5.68519593e-11   56   56   26   26   2.63955526e-11   0   0
12.5892895   4.13040543e+20   1.40002558   93279.4292   -0.671571081   1.48905692   5.62390383e-11   56   56   26   26   2.6110982e-11   0   0
12.5892943   4.05132814e+20   1.40002558   92265.9528   -0.671571144   1.48905664   5.56280071e-11   56   56   26   26   2.5827289e-11   0   0
12.5892992   3.97311348e+20   1.40002558   91255.6154   -0.671571208   1.48905635   5.50188683e-11   56   56   26   26   2.55444746e-11   0   0
12.5893041   3.89575878e+20   1.40002558   90248.4211   -0.671571272   1.48905607   5.44116245e-11   56   56   26   26   2.526254e-11   0   0
12.589309   3.81926134e+20   1.40002558   89244.3739   -0.671571335   1.48905579   5.38062781e-11   56   56   26   26   2.49814863e-11   0   0
12.5893139   3.7436185e+20   1.40002558   88243.4782   -0.671571399   1.48905551   5.32028316e-11   56   56   26   26   2.47013147e-11   0   0
12.5893188   3.66882755e+20   1.40002558   87245.738   -0.671571463   1.48905522   5.26012876e-11   56   56   26   26   2.44220264e-11   0   0
12.5893236   3.5948858e+20   1.40002558   86251.1575   -0.671571527   1.48905494   5.20016485e-11   56   56   26   26   2.41436225e-11   0   0
12.5893285   3.52179055e+20   1.40002558   85259.7408   -0.67157159   1.48905466   5.14039168e-11   56   56   26   26   2.38661042e-11   0   0
12.5893334   3.44953911e+20   1.40002558   84271.4917   -0.671571654   1.48905438   5.08080948e-11   56   56   26   26   2.35894726e-11   0   0
12.5893383   3.37812877e+20   1.40002558   83286.4167   -0.671571718   1.48905409   5.02141865e-11   56   56   26   26   2.33137295e-11   0   0
12.5893432   3.30755682e+20   1.40002558   82304.5217   -0.671571781   1.48905381   4.96221953e-11   56   56   26   26   2.30388764e-11   0   0
12.589348   3.23782055e+20   1.40002558   81325.811   -0.671571845   1.48905353   4.90321239e-11   56   56   26   26   2.27649147e-11   0   0
12.5893529   3.16891724e+20   1.40002558   80350.2888   -0.671571909   1.48905325   4.84439749e-11   56   56   26   26   2.24918455e-11   0   0
12.5893578   3.10084417e+20   1.40002558   79377.9592   -0.671571972   1.48905296   4.78577506e-11   56   56   26   26   2.22196699e-11   0   0
12.5893627   3.03359862e+20   1.40002558   78408.8259   -0.671572036   1.48905268   4.72734533e-11   56   56   26   26   2.1948389e-11   0   0
12.5893676   2.96717785e+20   1.40002558   77442.8921   -0.6715721   1.4890524   4.6691085e-11   56   56   26   26   2.16780037e-11   0   0
12.5893725   2.90157914e+20   1.40002558   76480.1636   -0.671572163   1.48905212   4.61106491e-11   56   56   26   26   2.14085157e-11   0   0
12.5893773   2.83679974e+20   1.40002558   75520.651   -0.671572227   1.48905183   4.55321521e-11   56   56   26   26   2.11399277e-11   0   0
12.5893822   2.77283692e+20   1.40002558   74564.358   -0.671572291   1.48905155   4.49555961e-11   56   56   26   26   2.0872241e-11   0   0
12.5893871   2.70968793e+20   1.40002558   73611.2873   -0.671572355   1.48905127   4.43809828e-11   56   56   26   26   2.06054563e-11   0   0
12.589392   2.64735002e+20   1.40002558   72661.4408   -0.671572418   1.48905099   4.38083133e-11   56   56   26   26   2.0339574e-11   0   0
12.5893969   2.58582044e+20   1.40002558   71714.8244   -0.671572482   1.4890507   4.32375912e-11   56   56   26   26   2.00745959e-11   0   0
12.5894018   2.52509641e+20   1.40002558   70771.4517   -0.671572546   1.48905042   4.26688247e-11   56   56   26   26   1.98105258e-11   0   0
12.5894066   2.46517519e+20   1.40002558   69831.3244   -0.671572609   1.48905014   4.21020149e-11   56   56   26   26   1.9547364e-11   0   0
12.5894115   2.406054e+20   1.40002558   68894.4422   -0.671572673   1.48904986   4.15371615e-11   56   56   26   26   1.92851107e-11   0   0
12.5894164   2.34773007e+20   1.40002558   67960.8117   -0.671572737   1.48904957   4.09742685e-11   56   56   26   26   1.90237675e-11   0   0
12.5894213   2.29020063e+20   1.40002558   67030.4482   -0.6715728   1.48904929   4.04133451e-11   56   56   26   26   1.87633388e-11   0   0
12.5894262   2.23346288e+20   1.40002558   66103.35   -0.671572864   1.48904901   3.98543904e-11   56   56   26   26   1.85038241e-11   0   0
12.5894311   2.17751404e+20   1.40002558   65179.5167   -0.671572928   1.48904873   3.9297404e-11   56   56   26   26   1.82452233e-11   0   0
12.5894359   2.12235132e+20   1.40002558   64258.9678   -0.671572991   1.48904844   3.87423978e-11   56   56   26   26   1.79875418e-11   0   0
12.5894384   2.09506317e+20   1.40002558   63799.9091   -0.671573023   1.4890483   3.84656277e-11   56   56   26   26   1.78590414e-11   0   0
12.5894408   2.0679705e+20   1.40002558   63341.6787   -0.671573055   1.48904816   3.81893569e-11   56   56   26   26   1.77307728e-11   0   0
12.5894433   2.04107297e+20   1.40002558   62884.2638   -0.671573087   1.48904802   3.79135778e-11   56   56   26   26   1.76027326e-11   0   0
12.5894457   2.01437022e+20   1.40002558   62427.6715   -0.671573119   1.48904788   3.76382946e-11   56   56   26   26   1.74749225e-11   0   0
12.5894481   1.9878619e+20   1.40002558   61971.9098   -0.671573151   1.48904774   3.73635122e-11   56   56   26   26   1.7347345e-11   0   0
12.5894506   1.96154766e+20   1.40002558   61516.9674   -0.671573183   1.4890476   3.70892237e-11   56   56   26   26   1.72199967e-11   0   0
12.589453   1.93542714e+20   1.40002558   61062.8481   -0.671573214   1.48904746   3.68154315e-11   56   56   26   26   1.70928789e-11   0   0
12.5894555   1.9095e+20   1.40002558   60609.5607   -0.671573246   1.48904731   3.65421408e-11   56   56   26   26   1.6965994e-11   0   0
12.5894579   1.88376588e+20   1.40002558   60157.0988   -0.671573278   1.48904717   3.62693478e-11   56   56   26   26   1.68393401e-11   0   0
12.5894604   1.85822444e+20   1.40002558   59705.4599   -0.67157331   1.48904703   3.5997051e-11   56   56   26   26   1.67129166e-11   0   0
12.5894628   1.83287531e+20   1.40002558   59254.6522   -0.671573342   1.48904689   3.57252553e-11   56   56   26   26   1.65867257e-11   0   0
12.5894652   1.80771814e+20   1.40002558   58804.678   -0.671573374   1.48904675   3.54539622e-11   56   56   26   26   1.64607681e-11   0   0
12.5894677   1.78275258e+20   1.40002558   58355.528   -0.671573405   1.48904661   3.51831659e-11   56   56   26   26   1.63350413e-11   0   0
12.5894701   1.75797828e+20   1.40002558   57907.208   -0.671573437   1.48904647   3.491287e-11   56   56   26   26   1.62095468e-11   0   0
12.5894726   1.73339488e+20   1.40002558   57459.7246   -0.671573469   1.48904633   3.46430785e-11   56   56   26   26   1.60842864e-11   0   0
12.589475   1.70900203e+20   1.40002558   57013.0728   -0.671573501   1.48904618   3.43737884e-11   56   56   26   26   1.59592589e-11   0   0
12.5894774   1.68479937e+20   1.40002558   56567.2499   -0.671573533   1.48904604   3.4104998e-11   56   56   26   26   1.58344634e-11   0   0
12.5894799   1.66078654e+20   1.40002558   56122.2617   -0.671573565   1.4890459   3.38367109e-11   56   56   26   26   1.57099015e-11   0   0
12.5894823   1.6369632e+20   1.40002558   55678.1133   -0.671573597   1.48904576   3.356893e-11   56   56   26   26   1.55855746e-11   0   0
12.5894848   1.61332897e+20   1.40002558   55234.7981   -0.671573628   1.48904562   3.33016515e-11   56   56   26   26   1.54614811e-11   0   0
12.5894872   1.58988352e+20   1.40002558   54792.3161   -0.67157366   1.48904548   3.30348753e-11   56   56   26   26   1.53376207e-11   0   0
12.5894896   1.56662648e+20   1.40002558   54350.6721   -0.671573692   1.48904534   3.27686043e-11   56   56   26   26   1.52139949e-11   0   0
12.5894921   1.54355749e+20   1.40002558   53909.8705   -0.671573724   1.4890452   3.25028412e-11   56   56   26   26   1.50906048e-11   0   0
12.5894945   1.5206762e+20   1.40002558   53469.9067   -0.671573756   1.48904505   3.22375832e-11   56   56   26   26   1.49674493e-11   0   0
12.589497   1.49798224e+20   1.40002558   53030.7792   -0.671573788   1.48904491   3.19728295e-11   56   56   26   26   1.4844528e-11   0   0
12.5894994   1.47547527e+20   1.40002558   52592.4922   -0.671573819   1.48904477   3.17085824e-11   56   56   26   26   1.47218418e-11   0   0
12.5895019   1.45315491e+20   1.40002558   52155.049   -0.671573851   1.48904463   3.14448441e-11   56   56   26   26   1.45993919e-11   0   0
12.5895043   1.43102082e+20   1.40002558   51718.4508   -0.671573883   1.48904449   3.11816152e-11   56   56   26   26   1.44771785e-11   0   0
12.5895067   1.40907264e+20   1.40002558   51282.6926   -0.671573915   1.48904435   3.09188927e-11   56   56   26   26   1.43552002e-11   0   0
12.5895092   1.38730999e+20   1.40002558   50847.7765   -0.671573947   1.48904421   3.0656678e-11   56   56   26   26   1.42334576e-11   0   0
12.5895116   1.36573253e+20   1.40002558   50413.7057   -0.671573979   1.48904407   3.03949728e-11   56   56   26   26   1.41119517e-11   0   0
12.5895141   1.34433989e+20   1.40002558   49980.4827   -0.671574011   1.48904393   3.01337788e-11   56   56   26   26   1.3990683e-11   0   0
12.5895165   1.32313172e+20   1.40002558   49548.1086   -0.671574042   1.48904378   2.98730966e-11   56   56   26   26   1.3869652e-11   0   0
12.5895189   1.30210765e+20   1.40002558   49116.5796   -0.671574074   1.48904364   2.96129239e-11   56   56   26   26   1.37488575e-11   0   0
12.5895214   1.28126731e+20   1.40002558   48685.8972   -0.671574106   1.4890435   2.93532616e-11   56   56   26   26   1.36283e-11   0   0
12.5895238   1.26061035e+20   1.40002558   48256.0637   -0.671574138   1.48904336   2.90941111e-11   56   56   26   26   1.35079802e-11   0   0
12.5895263   1.24013641e+20   1.40002558   47827.0812   -0.67157417   1.48904322   2.88354737e-11   56   56   26   26   1.33878985e-11   0   0
12.5895287   1.21984512e+20   1.40002558   47398.9513   -0.671574202   1.48904308   2.85773503e-11   56   56   26   26   1.32680555e-11   0   0
12.5895312   1.19973613e+20   1.40002558   46971.6748   -0.671574233   1.48904294   2.83197414e-11   56   56   26   26   1.31484514e-11   0   0
12.5895336   1.17980905e+20   1.40002558   46545.2494   -0.671574265   1.4890428   2.80626456e-11   56   56   26   26   1.30290855e-11   0   0
12.589536   1.16006354e+20   1.40002558   46119.6764   -0.671574297   1.48904265   2.78060638e-11   56   56   26   26   1.29099582e-11   0   0
12.5895385   1.14049923e+20   1.40002558   45694.9575   -0.671574329   1.48904251   2.75499968e-11   56   56   26   26   1.27910699e-11   0   0
12.5895409   1.12111575e+20   1.40002558   45271.094   -0.671574361   1.48904237   2.72944456e-11   56   56   26   26   1.26724212e-11   0   0
12.5895434   1.10191274e+20   1.40002558   44848.0874   -0.671574393   1.48904223   2.7039411e-11   56   56   26   26   1.25540122e-11   0   0
12.5895458   1.08288984e+20   1.40002558   44425.9388   -0.671574425   1.48904209   2.67848937e-11   56   56   26   26   1.24358435e-11   0   0
12.5895482   1.06404667e+20   1.40002558   44004.6493   -0.671574456   1.48904195   2.65308943e-11   56   56   26   26   1.23179152e-11   0   0
12.5895507   1.04538287e+20   1.40002558   43584.2194   -0.671574488   1.48904181   2.62774132e-11   56   56   26   26   1.22002276e-11   0   0
12.5895531   1.02689808e+20   1.40002558   43164.6488   -0.67157452   1.48904167   2.60244501e-11   56   56   26   26   1.20827804e-11   0   0
12.5895556   1.00859193e+20   1.40002558   42745.9384   -0.671574552   1.48904152   2.57720057e-11   56   56   26   26   1.19655741e-11   0   0
12.589558   9.90464051e+19   1.40002558   42328.0895   -0.671574584   1.48904138   2.55200806e-11   56   56   26   26   1.18486089e-11   0   0
12.5895604   9.72514074e+19   1.40002558   41911.1031   -0.671574616   1.48904124   2.52686756e-11   56   56   26   26   1.17318851e-11   0   0
12.5895629   9.54741632e+19   1.40002558   41494.9802   -0.671574647   1.4890411   2.50177911e-11   56   56   26   26   1.1615403e-11   0   0
12.5895653   9.37146357e+19   1.40002558   41079.7219   -0.671574679   1.48904096   2.47674279e-11   56   56   26   26   1.1499163e-11   0   0
12.5895678   9.19727881e+19   1.40002558   40665.3291   -0.671574711   1.48904082   2.45175865e-11   56   56   26   26   1.13831652e-11   0   0
12.5895702   9.02485833e+19   1.40002558   40251.8027   -0.671574743   1.48904068   2.42682675e-11   56   56   26   26   1.12674099e-11   0   0
12.5895727   8.85419846e+19   1.40002558   39839.1437   -0.671574775   1.48904054   2.40194714e-11   56   56   26   26   1.11518974e-11   0   0
